Unnamed: 0,year_id,quarter_id,smonth,sweek,start_day_week,sdate,stime,shour,goods_id,goods_name_st,goods_name_orig,unit_name,sale_amount,sale_orig_amount,sale_price,sale_qty,mysl_category_name_lv1,mysl_category_name_lv2,mysl_category_name_lv3,mysl_category_name_lv4
957,2022,2,202206,202225,20220620,20220621,49:17.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
19,2022,2,202206,202225,20220620,20220621,26:43.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
316,2022,2,202206,202225,20220620,20220621,32:01.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
586,2022,2,202206,202225,20220620,20220622,11:50.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
807,2022,2,202206,202225,20220620,20220622,05:11.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
843,2022,2,202206,202225,20220620,20220622,16:59.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
481,2022,2,202206,202225,20220620,20220622,56:41.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
979,2022,2,202206,202225,20220620,20220623,44:45.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
854,2022,2,202206,202225,20220620,20220623,32:58.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
115,2022,2,202206,202225,20220620,20220623,59:18.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
770,2022,2,202206,202225,20220620,20220623,41:42.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
905,2022,2,202206,202225,20220620,20220623,02:22.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
11,2022,2,202206,202225,20220620,20220623,45:28.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
66,2022,2,202206,202225,20220620,20220623,02:02.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
534,2022,2,202206,202225,20220620,20220624,32:11.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
611,2022,2,202206,202225,20220620,20220624,04:48.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
780,2022,2,202206,202225,20220620,20220624,04:30.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
867,2022,2,202206,202225,20220620,20220624,56:37.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
972,2022,2,202206,202225,20220620,20220624,25:57.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
61,2022,2,202206,202225,20220620,20220624,52:28.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,18,18,2,9,生鲜,蛋类,包装蛋类,包装盐蛋
177,2022,2,202206,202225,20220620,20220624,56:50.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
204,2022,2,202206,202225,20220620,20220624,05:09.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
411,2022,2,202206,202225,20220620,20220624,29:11.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
557,2022,2,202206,202225,20220620,20220624,26:00.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
588,2022,2,202206,202225,20220620,20220624,35:24.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
646,2022,2,202206,202225,20220620,20220624,52:07.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,22,22,2,11,生鲜,蛋类,包装蛋类,包装盐蛋
710,2022,2,202206,202225,20220620,20220624,16:05.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
747,2022,2,202206,202225,20220620,20220624,26:36.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
913,2022,2,202206,202225,20220620,20220625,37:47.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
289,2022,2,202206,202225,20220620,20220625,21:03.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
9,2022,2,202206,202225,20220620,20220625,09:22.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
407,2022,2,202206,202225,20220620,20220625,55:12.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
467,2022,2,202206,202225,20220620,20220625,24:26.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
598,2022,2,202206,202225,20220620,20220625,52:26.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
607,2022,2,202206,202225,20220620,20220625,54:51.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,247.5,247.5,1.65,150,生鲜,蛋类,包装蛋类,包装盐蛋
787,2022,2,202206,202225,20220620,20220625,40:53.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
942,2022,2,202206,202225,20220620,20220626,48:22.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
966,2022,2,202206,202225,20220620,20220626,22:06.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
30,2022,2,202206,202225,20220620,20220626,00:43.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
170,2022,2,202206,202225,20220620,20220626,41:20.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
483,2022,2,202206,202225,20220620,20220626,52:21.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
194,2022,2,202206,202225,20220620,20220626,53:31.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
246,2022,2,202206,202225,20220620,20220626,22:01.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
636,2022,2,202206,202225,20220620,20220626,48:46.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
667,2022,2,202206,202225,20220620,20220626,56:15.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
939,2022,2,202206,202226,20220627,20220627,03:14.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,16,16,2,8,生鲜,蛋类,包装蛋类,包装盐蛋
1015,2022,2,202206,202226,20220627,20220627,24:37.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
390,2022,2,202206,202226,20220627,20220627,23:46.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
554,2022,2,202206,202226,20220627,20220627,33:25.0,13,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
898,2022,2,202206,202226,20220627,20220627,36:08.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
977,2022,2,202206,202226,20220627,20220627,08:02.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
21,2022,2,202206,202226,20220627,20220627,44:01.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
779,2022,2,202206,202226,20220627,20220628,04:32.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
1006,2022,2,202206,202226,20220627,20220628,52:17.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
177,2022,2,202206,202226,20220627,20220628,59:19.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
333,2022,2,202206,202226,20220627,20220628,31:56.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
336,2022,2,202206,202226,20220627,20220628,33:54.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
689,2022,2,202206,202226,20220627,20220628,08:13.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
1023,2022,2,202206,202226,20220627,20220628,35:39.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
165,2022,2,202206,202226,20220627,20220629,07:47.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
341,2022,2,202206,202226,20220627,20220629,20:41.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
490,2022,2,202206,202226,20220627,20220629,57:39.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
530,2022,2,202206,202226,20220627,20220629,13:44.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
571,2022,2,202206,202226,20220627,20220629,33:43.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
746,2022,2,202206,202226,20220627,20220629,48:23.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
491,2022,2,202206,202226,20220627,20220629,15:53.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
608,2022,2,202206,202226,20220627,20220629,42:38.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
623,2022,2,202206,202226,20220627,20220629,50:37.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
904,2022,2,202206,202226,20220627,20220630,04:00.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
204,2022,2,202206,202226,20220627,20220630,36:29.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
240,2022,2,202206,202226,20220627,20220630,46:30.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
325,2022,2,202206,202226,20220627,20220630,17:42.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
371,2022,2,202206,202226,20220627,20220630,42:52.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
444,2022,2,202206,202226,20220627,20220630,26:56.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
757,2022,2,202206,202226,20220627,20220630,24:02.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
837,2022,2,202206,202226,20220627,20220630,10:01.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
957,2022,2,202206,202226,20220627,20220630,02:33.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
46,2022,2,202206,202226,20220627,20220630,49:00.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
433,2022,3,202207,202226,20220627,20220701,19:53.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
551,2022,3,202207,202226,20220627,20220701,48:57.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
598,2022,3,202207,202226,20220627,20220701,09:11.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
879,2022,3,202207,202226,20220627,20220701,34:38.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
977,2022,3,202207,202226,20220627,20220701,18:06.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
26,2022,3,202207,202226,20220627,20220701,50:15.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
145,2022,3,202207,202226,20220627,20220701,00:52.0,13,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
325,2022,3,202207,202226,20220627,20220701,07:01.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
385,2022,3,202207,202226,20220627,20220702,12:56.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
436,2022,3,202207,202226,20220627,20220702,38:55.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
71,2022,3,202207,202226,20220627,20220702,05:38.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
357,2022,3,202207,202226,20220627,20220703,30:41.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
548,2022,3,202207,202226,20220627,20220703,16:34.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
610,2022,3,202207,202226,20220627,20220703,41:36.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
670,2022,3,202207,202226,20220627,20220703,57:21.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
215,2022,3,202207,202226,20220627,20220703,37:41.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
711,2022,3,202207,202227,20220704,20220704,33:39.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
863,2022,3,202207,202227,20220704,20220704,28:49.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
918,2022,3,202207,202227,20220704,20220704,43:18.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
396,2022,3,202207,202227,20220704,20220705,45:18.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
643,2022,3,202207,202227,20220704,20220705,11:30.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
689,2022,3,202207,202227,20220704,20220705,29:00.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
115,2022,3,202207,202227,20220704,20220705,41:10.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
804,2022,3,202207,202227,20220704,20220707,41:14.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
192,2022,3,202207,202227,20220704,20220708,05:40.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
439,2022,3,202207,202227,20220704,20220708,33:15.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
791,2022,3,202207,202227,20220704,20220709,09:51.0,21,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
43,2022,3,202207,202228,20220711,20220712,56:58.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
88,2022,3,202207,202228,20220711,20220714,45:31.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
555,2022,3,202207,202228,20220711,20220714,26:09.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
920,2022,3,202207,202228,20220711,20220714,38:31.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
208,2022,3,202207,202228,20220711,20220714,21:01.0,18,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
493,2022,3,202207,202228,20220711,20220714,30:37.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
512,2022,3,202207,202228,20220711,20220714,34:53.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
616,2022,3,202207,202228,20220711,20220714,58:37.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
618,2022,3,202207,202228,20220711,20220714,58:39.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
854,2022,3,202207,202228,20220711,20220714,10:48.0,21,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
928,2022,3,202207,202228,20220711,20220715,23:02.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
946,2022,3,202207,202228,20220711,20220715,42:38.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
51,2022,3,202207,202228,20220711,20220715,02:49.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
166,2022,3,202207,202228,20220711,20220715,43:01.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
233,2022,3,202207,202228,20220711,20220715,01:52.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
236,2022,3,202207,202228,20220711,20220715,03:55.0,10,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
440,2022,3,202207,202228,20220711,20220715,08:49.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
477,2022,3,202207,202228,20220711,20220715,34:56.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
596,2022,3,202207,202228,20220711,20220715,27:40.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
619,2022,3,202207,202228,20220711,20220715,39:03.0,12,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
789,2022,3,202207,202228,20220711,20220715,17:43.0,15,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
919,2022,3,202207,202228,20220711,20220715,26:13.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
32,2022,3,202207,202228,20220711,20220715,24:07.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
446,2022,3,202207,202228,20220711,20220715,40:24.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
1010,2022,3,202207,202228,20220711,20220716,24:06.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
24,2022,3,202207,202228,20220711,20220716,03:33.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,8,8,2,4,生鲜,蛋类,包装蛋类,包装盐蛋
48,2022,3,202207,202228,20220711,20220716,16:59.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
67,2022,3,202207,202228,20220711,20220716,25:12.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,10,10,2,5,生鲜,蛋类,包装蛋类,包装盐蛋
620,2022,3,202207,202228,20220711,20220716,47:47.0,19,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
241,2022,3,202207,202228,20220711,20220717,22:54.0,9,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,20,20,2,10,生鲜,蛋类,包装蛋类,包装盐蛋
898,2022,3,202207,202228,20220711,20220717,19:13.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,14,14,2,7,生鲜,蛋类,包装蛋类,包装盐蛋
32,2022,3,202207,202228,20220711,20220717,00:25.0,16,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
229,2022,3,202207,202228,20220711,20220717,12:27.0,17,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
832,2022,3,202207,202228,20220711,20220717,54:57.0,20,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
908,2022,3,202207,202229,20220718,20220718,14:46.0,7,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
1004,2022,3,202207,202229,20220718,20220718,47:37.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
1022,2022,3,202207,202229,20220718,20220718,59:17.0,8,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,2,2,2,1,生鲜,蛋类,包装蛋类,包装盐蛋
504,2022,3,202207,202229,20220718,20220718,48:28.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,4,4,2,2,生鲜,蛋类,包装蛋类,包装盐蛋
508,2022,3,202207,202229,20220718,20220718,49:46.0,11,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,12,12,2,6,生鲜,蛋类,包装蛋类,包装盐蛋
700,2022,3,202207,202229,20220718,20220718,11:37.0,14,510113002,咸鸭蛋,溢流香1枚熟咸蛋60g,枚,6,6,2,3,生鲜,蛋类,包装蛋类,包装盐蛋
