20210605,25:02.0,9,21120191830,1501030100091,Q趣香肠(玉米),双汇Q趣儿（玉米风味香肠）70g,根,70g,未知,10,10,2.5,4,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,30:10.0,9,21120191838,15010301002,蒜味肠,双汇蒜味香肠380g,袋,380g,双汇,12,12,12,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,02:48.0,10,21160087543,1501030100083,台式烤香肠,A双汇台式烤香肠(原味)38g,根,38g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,02:48.0,10,21160087543,1501030100090,Q趣蘑菇香肠,双汇Q趣儿（蘑菇风味)香肠70g,根,70g,未知,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,18:13.0,10,21120191903,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,06:35.0,11,21140148493,2000000097787,王中王优级火腿肠,A双汇王中王优级火腿肠(9支装)270g,袋,270g,双汇,10,10,10,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,11:54.0,11,21140148498,55050800139,酱肘,酱香肉,个,,未知,27.6,27.6,13.8,2,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210605,18:57.0,11,21120192000,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210605,27:20.0,11,21160087601,1501030100082,泡面拍档香肠,双汇泡面拍档香肠70g,支,70g,双汇,15,15,3,5,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,28:37.0,11,21160087604,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210605,43:19.0,11,21160087623,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,36:26.0,12,21160087677,1303050300080,一根脆骨奥尔良味,起亮食品一根脆骨奥尔良味40g,包,40g,起亮,4,4,2,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,36:26.0,12,21160087677,1303050300081,起亮原味脆骨烤肠,起亮食品元气脆骨肠原味42g,包,42g,起亮,2,2,2,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,37:03.0,13,21130158577,1501030100093,台式烤香肠椰果,双汇椰果烤香肠40g,根,40g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,43:15.0,13,21130158581,2000000097916,优级火腿肠,A双汇王中王400g,袋,400g,双汇,17.5,17.5,17.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,26:51.0,14,21160087745,2000000097213,甜玉米香肠,双汇甜玉米香肠45g,根,45g,双汇,1,1,1,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,53:06.0,14,21160087757,1501030100110,汇福来蒸煮淀粉肉肠,双汇福32g,根,32g,未知,0.5,0.5,0.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,55:57.0,14,21130158634,1501030100081,台式（香辣）肠,双汇台式烤香肠(香辣)38g,包,38g,双汇,2.3,2.3,2.3,1,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,43:07.0,15,21160087805,1501030100068,活炫风刻花香肠,双汇火炫风45g,根,45g,双汇,6,6,3,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
20210605,49:09.0,15,21130158683,2000000097534,爆炒肠火腿肠,双汇爆炒肠200g,根,200g,双汇,3.8,3.8,3.8,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,58:15.0,15,21130158687,55050800139,酱肘,酱香肉,个,,未知,13.8,13.8,13.8,1,0,生鲜,冷藏类,冷藏肉制品,猪肉及部件类
20210605,52:21.0,16,21160087891,1501030100110,汇福来蒸煮淀粉肉肠,双汇福32g,根,32g,未知,1,1,0.5,2,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,54:17.0,16,21160087895,1501030100094,肉花肠,双汇肉花肠70g,根,70g,双汇,5,5,2.5,2,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,12:39.0,17,21160087911,1501030100094,肉花肠,双汇肉花肠70g,根,70g,双汇,2.5,2.5,2.5,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,12:39.0,17,21160087911,2000000097534,爆炒肠火腿肠,双汇爆炒肠200g,根,200g,双汇,3.8,3.8,3.8,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,28:30.0,17,21120192032,1501030100056,超市火腿肠袋装,双汇火腿肠320g,包,320g,双汇,7,7,7,1,0,生鲜,冷藏类,冷藏肉制品,火腿肠/腊肠类
20210605,51:09.0,17,21120192060,1501030100092,Q趣香辣香肠,双汇Q趣香肠(香辣味)70g,根,70g,双汇,4.6,4.6,2.3,2,0,生鲜,冷藏类,冷藏肉制品,香肠/烤肠/红肠类
