Unnamed: 0,year_id,quarter_id,smonth,sweek,start_day_week,sdate,stime,shour,bills_id,goods_id,goods_name_st,goods_name_orig,unit_name,goods_spec,brand,sale_amount,sale_orig_amount,sale_price,sale_qty,mysl_category_name_lv1,mysl_category_name_lv2,mysl_category_name_lv3,mysl_category_name_lv4
919,2021,2,202105,202120,20210517,20210518,15:12.0,7,21100025937,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
951,2021,2,202105,202120,20210517,20210518,22:30.0,8,21100025938,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
22,2021,2,202105,202120,20210517,20210518,45:07.0,9,21130149592,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
23,2021,2,202105,202120,20210517,20210518,45:27.0,9,21130149593,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
87,2021,2,202105,202120,20210517,20210518,28:53.0,10,21100025943,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
204,2021,2,202105,202120,20210517,20210518,11:53.0,12,21130149731,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
249,2021,2,202105,202120,20210517,20210518,47:21.0,12,21160080515,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,220,220,22,10,食品,烟酒水饮,香烟,国产香烟
641,2021,2,202105,202120,20210517,20210518,38:04.0,18,21100025959,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
642,2021,2,202105,202120,20210517,20210518,38:17.0,18,21100025960,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
845,2021,2,202105,202120,20210517,20210519,42:07.0,7,21100025971,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
913,2021,2,202105,202120,20210517,20210519,55:28.0,8,21100025978,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
970,2021,2,202105,202120,20210517,20210519,24:39.0,9,21100025985,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
27,2021,2,202105,202120,20210517,20210519,25:23.0,10,21100025988,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
81,2021,2,202105,202120,20210517,20210519,55:05.0,10,21100025996,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
95,2021,2,202105,202120,20210517,20210519,11:09.0,11,21130150081,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
97,2021,2,202105,202120,20210517,20210519,13:58.0,11,21100025997,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
276,2021,2,202105,202120,20210517,20210519,37:42.0,14,21100026006,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
365,2021,2,202105,202120,20210517,20210519,07:59.0,16,21100026014,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
488,2021,2,202105,202120,20210517,20210519,24:01.0,17,21100026025,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,66,66,22,3,食品,烟酒水饮,香烟,国产香烟
576,2021,2,202105,202120,20210517,20210519,15:52.0,18,21100026036,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
596,2021,2,202105,202120,20210517,20210519,26:40.0,18,21100026038,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
651,2021,2,202105,202120,20210517,20210519,53:16.0,18,21100026039,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
677,2021,2,202105,202120,20210517,20210519,16:29.0,19,21100026041,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
716,2021,2,202105,202120,20210517,20210519,32:47.0,19,21100026042,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
749,2021,2,202105,202120,20210517,20210519,57:36.0,19,21100026043,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
403,2021,2,202105,202120,20210517,20210520,46:09.0,14,21100026104,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
753,2021,2,202105,202120,20210517,20210520,03:09.0,18,21100026145,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
308,2021,2,202105,202120,20210517,20210521,05:20.0,10,21100026190,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
739,2021,2,202105,202120,20210517,20210521,15:24.0,15,21100026206,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
151,2021,2,202105,202120,20210517,20210521,12:22.0,19,21100026232,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
182,2021,2,202105,202120,20210517,20210521,26:42.0,19,21100026234,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
233,2021,2,202105,202120,20210517,20210521,56:07.0,19,21100026236,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
341,2021,2,202105,202120,20210517,20210521,29:59.0,20,21120183170,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
482,2021,2,202105,202120,20210517,20210522,04:26.0,8,21100026243,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
751,2021,2,202105,202120,20210517,20210522,45:25.0,10,21100026254,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
17,2021,2,202105,202120,20210517,20210522,22:35.0,13,21100026271,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
501,2021,2,202105,202120,20210517,20210522,58:26.0,17,21100026292,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
507,2021,2,202105,202120,20210517,20210522,13:00.0,18,21100026293,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
577,2021,2,202105,202120,20210517,20210522,04:41.0,19,21100026295,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
918,2021,2,202105,202120,20210517,20210523,47:36.0,7,21100026314,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
220,2021,2,202105,202120,20210517,20210523,53:18.0,10,21100026349,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
229,2021,2,202105,202120,20210517,20210523,56:22.0,10,21100026350,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
785,2021,2,202105,202120,20210517,20210523,09:39.0,17,21130152277,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
919,2021,2,202105,202120,20210517,20210523,39:15.0,18,21100026384,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
291,2021,2,202105,202121,20210524,20210524,53:37.0,8,21100026407,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
592,2021,2,202105,202121,20210524,20210524,57:38.0,11,21100026427,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
724,2021,2,202105,202121,20210524,20210524,19:53.0,14,21100026435,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
809,2021,2,202105,202121,20210524,20210524,29:02.0,15,21100026446,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
941,2021,2,202105,202121,20210524,20210524,43:17.0,16,21100026454,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
113,2021,2,202105,202121,20210524,20210524,15:00.0,18,21100026462,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,220,220,22,10,食品,烟酒水饮,香烟,国产香烟
164,2021,2,202105,202121,20210524,20210524,27:43.0,18,21100026463,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
176,2021,2,202105,202121,20210524,20210524,37:31.0,18,21100026464,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
460,2021,2,202105,202121,20210524,20210524,35:14.0,20,21100026473,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
469,2021,2,202105,202121,20210524,20210524,42:18.0,20,21100026475,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
557,2021,2,202105,202121,20210524,20210524,21:03.0,21,21100026485,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
591,2021,2,202105,202121,20210524,20210525,28:27.0,7,21100026486,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
663,2021,2,202105,202121,20210524,20210525,56:41.0,8,21100026493,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
721,2021,2,202105,202121,20210524,20210525,52:06.0,9,21100026496,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
725,2021,2,202105,202121,20210524,20210525,54:37.0,9,21100026497,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
926,2021,2,202105,202121,20210524,20210525,40:48.0,12,21100026510,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
972,2021,2,202105,202121,20210524,20210525,03:58.0,14,21160083367,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
250,2021,2,202105,202121,20210524,20210527,27:41.0,12,21100026690,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
277,2021,2,202105,202121,20210524,20210527,06:53.0,13,21100026696,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
408,2021,2,202105,202121,20210524,20210527,30:34.0,15,21100026708,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
541,2021,2,202105,202121,20210524,20210527,00:30.0,17,21100026721,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
600,2021,2,202105,202121,20210524,20210527,34:21.0,17,21100026725,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
628,2021,2,202105,202121,20210524,20210527,52:57.0,17,21100026729,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
737,2021,2,202105,202121,20210524,20210527,12:23.0,19,21100026731,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,220,220,22,10,食品,烟酒水饮,香烟,国产香烟
779,2021,2,202105,202121,20210524,20210527,34:32.0,19,21100026733,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
219,2021,2,202105,202121,20210524,20210528,19:52.0,10,21100026757,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
464,2021,2,202105,202121,20210524,20210528,17:05.0,14,21130154709,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
465,2021,2,202105,202121,20210524,20210528,17:48.0,14,21130154710,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
639,2021,2,202105,202121,20210524,20210528,35:35.0,16,21130154851,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
695,2021,2,202105,202121,20210524,20210528,48:37.0,16,21100026785,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
615,2021,2,202105,202121,20210524,20210529,59:41.0,12,21100026829,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
824,2021,2,202105,202121,20210524,20210529,06:38.0,15,21100026841,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
909,2021,2,202105,202121,20210524,20210529,38:24.0,15,21100026846,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
325,2021,2,202105,202121,20210524,20210529,08:44.0,19,21100026865,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
532,2021,2,202105,202121,20210524,20210529,09:53.0,20,21120188127,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
903,2021,2,202105,202121,20210524,20210530,37:11.0,9,21100026881,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
51,2021,2,202105,202121,20210524,20210530,43:59.0,10,21100026889,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
260,2021,2,202105,202121,20210524,20210530,39:17.0,12,21100026902,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
313,2021,2,202105,202121,20210524,20210530,14:11.0,13,21100026906,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
534,2021,2,202105,202121,20210524,20210530,00:15.0,15,21130155663,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
62,2021,2,202105,202121,20210524,20210530,44:28.0,18,21120188637,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
122,2021,2,202105,202121,20210524,20210530,26:19.0,19,21100026928,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
840,2021,2,202105,202122,20210531,20210531,25:28.0,11,21100026960,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
886,2021,2,202105,202122,20210531,20210531,51:45.0,11,21100026965,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,110,110,22,5,食品,烟酒水饮,香烟,国产香烟
824,2021,2,202105,202122,20210531,20210531,56:49.0,19,21100027006,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
142,2021,2,202105,202122,20210531,20210531,02:01.0,21,21100027014,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
415,2021,2,202105,202122,20210531,20210531,28:02.0,21,21130156609,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
417,2021,2,202105,202122,20210531,20210531,29:26.0,21,21100027017,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
858,2021,2,202106,202122,20210531,20210601,27:36.0,11,21100027051,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
895,2021,2,202106,202122,20210531,20210601,58:29.0,11,21100027064,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
127,2021,2,202106,202122,20210531,20210601,35:27.0,14,21100027085,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
54,2021,2,202106,202122,20210531,20210604,57:52.0,8,21130158055,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
458,2021,2,202106,202122,20210531,20210604,10:51.0,16,21100027294,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
135,2021,2,202106,202122,20210531,20210604,18:03.0,21,21100027332,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
166,2021,2,202106,202122,20210531,20210605,32:47.0,7,21140148225,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
171,2021,2,202106,202122,20210531,20210605,44:51.0,7,21100027334,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,220,220,22,10,食品,烟酒水饮,香烟,国产香烟
290,2021,2,202106,202122,20210531,20210605,27:47.0,9,21100027350,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
352,2021,2,202106,202122,20210531,20210605,54:58.0,9,21100027357,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
585,2021,2,202106,202122,20210531,20210605,17:31.0,11,21100027397,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
614,2021,2,202106,202122,20210531,20210605,30:44.0,11,21100027402,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
615,2021,2,202106,202122,20210531,20210605,31:13.0,11,21100027403,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
64,2021,2,202106,202122,20210531,20210605,10:43.0,17,21100027471,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
68,2021,2,202106,202122,20210531,20210605,14:22.0,17,21100027473,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
173,2021,2,202106,202122,20210531,20210605,22:56.0,18,21100027491,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
208,2021,2,202106,202122,20210531,20210605,50:52.0,18,21100027493,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
441,2021,2,202106,202122,20210531,20210605,27:00.0,20,21100027532,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
653,2021,2,202106,202122,20210531,20210606,51:21.0,8,21100027556,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
176,2021,2,202106,202122,20210531,20210606,28:35.0,13,21160088100,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
206,2021,2,202106,202122,20210531,20210606,51:03.0,13,21100027593,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,66,66,22,3,食品,烟酒水饮,香烟,国产香烟
411,2021,2,202106,202122,20210531,20210606,01:11.0,16,21100027615,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
526,2021,2,202106,202122,20210531,20210606,44:10.0,16,21100027629,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
527,2021,2,202106,202122,20210531,20210606,44:42.0,16,21100027630,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
745,2021,2,202106,202122,20210531,20210606,15:43.0,18,21100027656,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,88,88,22,4,食品,烟酒水饮,香烟,国产香烟
491,2021,2,202106,202123,20210607,20210607,44:53.0,10,21100027738,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
960,2021,2,202106,202123,20210607,20210607,20:11.0,17,21100027786,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
46,2021,2,202106,202123,20210607,20210607,34:51.0,18,21100027802,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
98,2021,2,202106,202123,20210607,20210607,58:00.0,18,21100027807,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
270,2021,2,202106,202123,20210607,20210607,15:23.0,20,21100027822,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
481,2021,2,202106,202123,20210607,20210608,52:50.0,8,21100027854,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
888,2021,2,202106,202123,20210607,20210608,42:51.0,12,21100027901,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
918,2021,2,202106,202123,20210607,20210608,26:46.0,13,21100027905,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
731,2021,2,202106,202123,20210607,20210610,31:43.0,15,21100028138,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,220,220,22,10,食品,烟酒水饮,香烟,国产香烟
732,2021,2,202106,202123,20210607,20210610,32:13.0,15,21100028139,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,220,220,22,10,食品,烟酒水饮,香烟,国产香烟
151,2021,2,202106,202123,20210607,20210611,19:47.0,7,21100028175,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
168,2021,2,202106,202123,20210607,20210611,16:01.0,8,21130161406,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,44,44,22,2,食品,烟酒水饮,香烟,国产香烟
185,2021,2,202106,202123,20210607,20210611,32:45.0,8,21120195358,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
191,2021,2,202106,202123,20210607,20210611,38:30.0,8,21120195362,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
1002,2021,2,202106,202123,20210607,20210611,48:44.0,18,21100028279,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
663,2021,2,202106,202123,20210607,20210612,19:23.0,10,21100028322,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
209,2021,2,202106,202123,20210607,20210612,20:44.0,16,21100028372,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
793,2021,2,202106,202123,20210607,20210613,27:47.0,8,21100028440,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
825,2021,2,202106,202123,20210607,20210613,41:30.0,8,21100028446,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
736,2021,2,202106,202123,20210607,20210613,26:03.0,16,21100028532,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,880,880,22,40,食品,烟酒水饮,香烟,国产香烟
416,2021,2,202106,202124,20210614,20210617,57:02.0,14,21160091734,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
428,2021,2,202106,202124,20210614,20210617,10:43.0,15,21130164139,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,440,440,22,20,食品,烟酒水饮,香烟,国产香烟
569,2021,2,202106,202124,20210614,20210617,01:41.0,17,21140154341,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
570,2021,2,202106,202124,20210614,20210617,01:51.0,17,21140154342,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
636,2021,2,202106,202124,20210614,20210617,30:19.0,17,21100028947,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,22,22,22,1,食品,烟酒水饮,香烟,国产香烟
757,2021,2,202106,202124,20210614,20210617,39:49.0,18,21140154392,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,440,440,22,20,食品,烟酒水饮,香烟,国产香烟
760,2021,2,202106,202124,20210614,20210617,41:36.0,18,21100028952,2000000013138,利群(软红长嘴),软长嘴红利群,包,20支,利群,110,110,22,5,食品,烟酒水饮,香烟,国产香烟
